bin_centers,train_offset,val_offset,test_offset,train_cumulative,val_cumulative,test_cumulative
23.528134351840123,0.020152176393372065,0.023461827831354913,0.028069134323350592,0.7918536007758746,0.7995506417737049,0.7979051630135318
24.325664329866996,0.019380731755478706,0.022815824409319868,0.02726868761343474,0.8073103153469662,0.8142877023590696,0.8127342721377654
25.12319430789386,0.018504306629692227,0.02249046832642501,0.026602216864761198,0.822068054606747,0.828765281714792,0.8270318508604539
25.920724285920734,0.017735834216138488,0.02229270108872883,0.025958700436843334,0.8362129140794321,0.8430851357697803,0.8408162059405252
26.7182542639476,0.01680419430742746,0.02216067515806902,0.025343138280736838,0.849614762796194,0.8572996951871903,0.8541096317477626
27.515784241974472,0.016002303422773083,0.02183332691435488,0.024864392967154286,0.8623770794933374,0.871253184566984,0.8670212438155781
28.313314220001338,0.015273651194282253,0.021418595252885787,0.024162695290588364,0.8745582741947033,0.8848759130139191,0.8793732309508205
29.110844198028207,0.014486545220445554,0.020711468714804608,0.023628609609639473,0.8861117282860503,0.8979346868484762,0.8912992687446711
29.908374176055077,0.013768562515225105,0.01992311634695521,0.022878503316034277,0.8970925696462794,0.910364726036425,0.9026270742826652
30.705904154081942,0.012933824741073859,0.01892241774632313,0.022139192371299396,0.9074076826078314,0.9219966780914001,0.9133652571791497
31.503434132108815,0.01228469856638809,0.017938199748832397,0.021393063311488568,0.9172050979855496,0.9328436867884627,0.9235083797829581
32.30096411013568,0.01167954606975265,0.016819420343275493,0.020536026246442386,0.9265198861059234,0.9427984353707946,0.9329679896351121
33.09849408816255,0.011115356921387718,0.01606792295058297,0.019712284310017113,0.9353847164671986,0.9521538422540451,0.9417706405988088
33.89602406618942,0.010561341925569808,0.015024845656158747,0.019049449889383972,0.9438077032610326,0.9606773637255933,0.9500446612415827
34.693554044216285,0.009984882825443906,0.013887865144934841,0.018137299727473997,0.9517709466414096,0.968294109155008,0.9575912147857712
35.49108402224316,0.009379539801607122,0.012699088452409382,0.017264126456747998,0.9592514108132876,0.9749627695349541,0.964441386470544
36.28861400027003,0.008789972430034664,0.011618884524535043,0.01655981516940304,0.9662616773322699,0.980769934900038,0.9707298487897965
37.086143978296896,0.008179104117361412,0.01047556531979508,0.01570186902234666,0.9727847580592686,0.9856652689248879,0.976334073337239
